episode,step,speed,raw_policy_throttle,raw_policy_brake,policy_throttle,policy_brake,final_throttle,final_brake,raw_pedal,applied_pedal,front_gap,min_ttc,shield_ttc,dsafe_d,ttc_shield_fired,dsafe_active
0,419,5.7968,0.6288,0.0538,0.4645,0.0,0.4645,0.0,0.575,0.4645,0.0,1.0,nan,nan,0,0
0,420,5.7941,0.8167,0.0399,0.6758,0.0,0.6758,0.0,0.7768,0.6758,0.0,1.0,nan,nan,0,0
0,421,5.9239,0.561,0.0529,0.6069,0.0,0.6069,0.0,0.5081,0.6069,0.0,1.0,nan,nan,0,0
0,422,6.1509,0.8149,0.0435,0.7317,0.0,0.7317,0.0,0.7714,0.7317,0.0,1.0,nan,nan,0,0
0,423,6.4198,0.4326,0.071,0.5522,0.0,0.5522,0.0,0.3616,0.5522,0.0,1.0,nan,nan,0,0
0,424,6.6549,0.566,0.284,0.5605,0.0,0.5605,0.0,0.282,0.5605,0.0,1.0,nan,nan,0,0
0,425,6.8439,0.3751,0.1888,0.4492,0.0,0.4492,0.0,0.1863,0.4492,0.0,1.0,nan,nan,0,0
0,426,6.9426,0.0946,0.2608,0.0,0.2608,0.0,0.2608,-0.1662,-0.2608,0.0,1.0,nan,nan,0,0
0,427,6.8117,0.2582,0.0954,0.1549,0.0,0.1549,0.0,0.1628,0.1549,0.0,1.0,nan,nan,0,0
0,428,6.6679,0.283,0.0769,0.2318,0.0,0.2318,0.0,0.2061,0.2318,0.0,1.0,nan,nan,0,0
0,429,6.5457,0.3427,0.1084,0.2983,0.0,0.2983,0.0,0.2343,0.2983,0.0,1.0,nan,nan,0,0
0,430,6.4608,0.38,0.0821,0.3473,0.0,0.3473,0.0,0.2979,0.3473,0.0,1.0,nan,nan,0,0
0,431,6.4215,0.4673,0.1273,0.4193,0.0,0.4193,0.0,0.34,0.4193,0.0,1.0,nan,nan,0,0
0,432,6.4056,0.265,0.1977,0.3267,0.0,0.3267,0.0,0.0673,0.3267,0.0,1.0,nan,nan,0,0
0,433,6.383,0.4398,0.1987,0.3946,0.0,0.3946,0.0,0.2411,0.3946,0.0,1.0,nan,nan,0,0
0,434,6.276,0.1648,0.1814,0.0,0.1814,0.0,0.1814,-0.0166,-0.1814,0.0,1.0,nan,nan,0,0
0,435,6.0663,0.1319,0.1795,0.0,0.1795,0.0,0.1795,-0.0476,-0.1795,0.0,1.0,nan,nan,0,0
0,436,5.8066,0.1489,0.1919,0.0,0.1919,0.0,0.1919,-0.043,-0.1919,0.0,1.0,nan,nan,0,0
0,437,5.5751,0.3459,0.0503,0.2075,0.0,0.2075,0.0,0.2956,0.2075,0.0,1.0,nan,nan,0,0
0,438,5.4047,0.3361,0.1921,0.2847,0.0,0.2847,0.0,0.144,0.2847,0.0,1.0,nan,nan,0,0
0,439,5.3027,0.583,0.0649,0.4637,0.0,0.4637,0.0,0.5181,0.4637,0.0,1.0,nan,nan,0,0
0,440,5.3018,0.6285,0.2781,0.5626,0.0,0.5626,0.0,0.3504,0.5626,0.0,1.0,nan,nan,0,0
0,441,5.4136,0.6729,0.0989,0.6288,0.0,0.6288,0.0,0.574,0.6288,0.0,1.0,nan,nan,0,0
0,442,5.6142,0.4612,0.0654,0.5283,0.0,0.5283,0.0,0.3958,0.5283,0.0,1.0,nan,nan,0,0
0,443,5.8324,0.5141,0.0268,0.5198,0.0,0.5198,0.0,0.4873,0.5198,0.0,1.0,nan,nan,0,0
0,444,5.9911,0.2703,0.0388,0.3701,0.0,0.3701,0.0,0.2315,0.3701,0.0,1.0,nan,nan,0,0
0,445,6.0915,0.4463,0.0471,0.4158,0.0,0.4158,0.0,0.3992,0.4158,0.0,1.0,nan,nan,0,0
0,446,6.1381,0.1274,0.111,0.2428,0.0,0.2428,0.0,0.0164,0.2428,0.0,1.0,nan,nan,0,0
0,447,6.1178,0.251,0.0564,0.2477,0.0,0.2477,0.0,0.1946,0.2477,0.0,1.0,nan,nan,0,0
0,448,6.0594,0.2024,0.0479,0.2206,0.0,0.2206,0.0,0.1545,0.2206,0.0,1.0,nan,nan,0,0
0,449,5.9887,0.347,0.0605,0.2964,0.0,0.2964,0.0,0.2865,0.2964,0.0,1.0,nan,nan,0,0
0,450,5.95,0.5399,0.0743,0.4425,0.0,0.4425,0.0,0.4656,0.4425,0.0,1.0,nan,nan,0,0
0,451,5.9555,0.3657,0.1763,0.3964,0.0,0.3964,0.0,0.1894,0.3964,0.0,1.0,nan,nan,0,0
0,452,5.9791,0.4077,0.1003,0.4032,0.0,0.4032,0.0,0.3074,0.4032,0.0,1.0,nan,nan,0,0
0,453,6.0016,0.3036,0.1351,0.3434,0.0,0.3434,0.0,0.1685,0.3434,0.0,1.0,nan,nan,0,0
0,454,6.0126,0.3614,0.1,0.3542,0.0,0.3542,0.0,0.2614,0.3542,0.0,1.0,nan,nan,0,0
0,455,6.0122,0.295,0.1257,0.3186,0.0,0.3186,0.0,0.1693,0.3186,0.0,1.0,nan,nan,0,0
0,456,5.9816,0.1734,0.1037,0.2315,0.0,0.2315,0.0,0.0697,0.2315,0.0,1.0,nan,nan,0,0
0,457,5.9524,0.6848,0.0905,0.5035,0.0,0.5035,0.0,0.5943,0.5035,0.0,1.0,nan,nan,0,0
0,458,6.0095,0.5967,0.1307,0.5594,0.0,0.5594,0.0,0.466,0.5594,0.0,1.0,nan,nan,0,0
0,459,6.132,0.5245,0.237,0.5385,0.0,0.5385,0.0,0.2875,0.5385,0.0,1.0,nan,nan,0,0
0,460,6.3219,0.8093,0.1883,0.701,0.0,0.701,0.0,0.621,0.701,0.0,1.0,nan,nan,0,0
0,461,6.5973,0.6811,0.1543,0.6891,0.0,0.6891,0.0,0.5268,0.6891,0.0,1.0,nan,nan,0,0
0,462,6.8975,0.6085,0.223,0.6407,0.0,0.6407,0.0,0.3855,0.6407,0.0,1.0,nan,nan,0,0
0,463,7.1328,0.2492,0.1248,0.4058,0.0,0.4058,0.0,0.1244,0.4058,0.0,1.0,nan,nan,0,0
0,464,7.2393,0.2337,0.2224,0.3025,0.0,0.3025,0.0,0.0113,0.3025,0.0,1.0,nan,nan,0,0
0,465,7.1495,0.0833,0.3915,0.0,0.3915,0.0,0.3915,-0.3082,-0.3915,0.0,1.0,nan,nan,0,0
0,466,6.859,0.062,0.6242,0.0,0.6242,0.0,0.6242,-0.5622,-0.6242,0.0,1.0,nan,nan,0,0
0,467,6.5423,0.1073,0.1738,0.0,0.1738,0.0,0.1738,-0.0665,-0.1738,0.0,1.0,nan,nan,0,0
0,468,6.2802,0.2815,0.1345,0.1689,0.0,0.1689,0.0,0.147,0.1689,0.0,1.0,nan,nan,0,0
0,469,6.0937,0.5357,0.0808,0.389,0.0,0.389,0.0,0.4549,0.389,0.0,1.0,nan,nan,0,0
0,470,6.0171,0.6397,0.0803,0.5394,0.0,0.5394,0.0,0.5594,0.5394,0.0,1.0,nan,nan,0,0
0,471,5.9615,0.1801,0.028,0.3238,0.0,0.3238,0.0,0.1521,0.3238,0.0,1.0,nan,nan,0,0
0,472,5.822,0.0787,0.0199,0.1768,0.0,0.1768,0.0,0.0588,0.1768,18.9686,1.0,nan,nan,0,0
0,473,5.7848,0.7053,0.0675,0.4939,0.0,0.4939,0.0,0.6378,0.4939,18.9173,1.0,nan,nan,0,0
0,474,5.801,0.6741,0.0871,0.602,0.0,0.602,0.0,0.587,0.602,18.9465,1.0,nan,nan,0,0
0,475,5.8825,0.4061,0.0984,0.4844,0.0,0.4844,0.0,0.3077,0.4844,19.0181,1.0,nan,nan,0,0
0,476,5.9573,0.3264,0.1728,0.3896,0.0,0.3896,0.0,0.1536,0.3896,19.1123,1.0,nan,nan,0,0
0,477,6.0464,0.7154,0.1309,0.5851,0.0,0.5851,0.0,0.5845,0.5851,19.2143,1.0,nan,nan,0,0
0,478,6.2166,0.6664,0.0563,0.6339,0.0,0.6339,0.0,0.6101,0.6339,19.3204,1.0,nan,nan,0,0
0,479,6.4471,0.6448,0.0595,0.6405,0.0,0.6405,0.0,0.5853,0.6405,19.4335,1.0,nan,nan,0,0
0,480,6.641,0.1475,0.0546,0.3447,0.0,0.3447,0.0,0.0929,0.3447,19.5566,1.0,nan,nan,0,0
0,481,6.6197,0.0346,0.2734,0.0,0.2734,0.0,0.2734,-0.2388,-0.2734,19.6985,1.0,nan,nan,0,0
0,482,6.4569,0.0459,0.1163,0.0,0.1163,0.0,0.1163,-0.0704,-0.1163,19.8656,1.0,nan,nan,0,0
0,483,6.2604,0.1471,0.0411,0.0882,0.0,0.0882,0.0,0.106,0.0882,0.0,1.0,nan,nan,0,0
0,484,6.0575,0.095,0.0596,0.0923,0.0,0.0923,0.0,0.0354,0.0923,0.0,1.0,nan,nan,0,0
0,485,5.8567,0.1318,0.0375,0.116,0.0,0.116,0.0,0.0943,0.116,0.0,1.0,nan,nan,0,0
0,486,5.6686,0.1787,0.0622,0.1536,0.0,0.1536,0.0,0.1165,0.1536,0.0,1.0,nan,nan,0,0
0,487,5.4974,0.1833,0.0655,0.1714,0.0,0.1714,0.0,0.1178,0.1714,0.0,1.0,nan,nan,0,0
0,488,5.3421,0.1999,0.0667,0.1885,0.0,0.1885,0.0,0.1332,0.1885,0.0,1.0,nan,nan,0,0
0,489,5.1964,0.1453,0.0478,0.1626,0.0,0.1626,0.0,0.0975,0.1626,0.0,1.0,nan,nan,0,0
0,490,5.0586,0.2266,0.0431,0.201,0.0,0.201,0.0,0.1835,0.201,0.0,1.0,nan,nan,0,0
0,491,5.0254,0.1534,0.0423,0.1724,0.0,0.1724,0.0,0.1111,0.1724,0.0,1.0,nan,nan,0,0
0,492,5.0539,0.3527,0.1225,0.2806,0.0,0.2806,0.0,0.2302,0.2806,0.0,1.0,nan,nan,0,0
0,493,5.0349,0.3337,0.0972,0.3124,0.0,0.3124,0.0,0.2365,0.3124,0.0,1.0,nan,nan,0,0
0,494,5.054,0.4496,0.1123,0.3948,0.0,0.3948,0.0,0.3373,0.3948,0.0,1.0,nan,nan,0,0
0,495,5.0861,0.3707,0.0964,0.3803,0.0,0.3803,0.0,0.2743,0.3803,0.0,1.0,nan,nan,0,0
0,496,5.0167,0.434,0.0812,0.4126,0.0,0.4126,0.0,0.3528,0.4126,0.0,1.0,nan,nan,0,0
0,497,5.2541,0.7004,0.1201,0.5852,0.0,0.5852,0.0,0.5803,0.5852,0.0,1.0,nan,nan,0,0
0,498,5.3042,0.6988,0.2055,0.6534,0.0,0.6534,0.0,0.4933,0.6534,0.0,1.0,nan,nan,0,0
0,499,5.4738,0.6342,0.2272,0.6419,0.0,0.6419,0.0,0.407,0.6419,0.0,1.0,nan,nan,0,0
0,500,5.7218,0.6775,0.3951,0.6632,0.0,0.6632,0.0,0.2824,0.6632,0.0,1.0,nan,nan,0,0
0,501,6.0421,0.7305,0.1953,0.7036,0.0,0.7036,0.0,0.5352,0.7036,0.0,1.0,nan,nan,0,0
0,502,6.3896,0.5881,0.197,0.6343,0.0,0.6343,0.0,0.3911,0.6343,0.0,1.0,nan,nan,0,0
0,503,6.6945,0.565,0.2237,0.5927,0.0,0.5927,0.0,0.3413,0.5927,0.0,1.0,nan,nan,0,0
0,504,6.9108,0.3782,0.2674,0.464,0.0,0.464,0.0,0.1108,0.464,0.0,1.0,nan,nan,0,0
0,505,7.0242,0.195,0.1918,0.3026,0.0,0.3026,0.0,0.0032,0.3026,0.0,1.0,nan,nan,0,0
0,506,7.0456,0.2623,0.1845,0.2784,0.0,0.2784,0.0,0.0778,0.2784,0.0,1.0,nan,nan,0,0
0,507,6.9178,0.1281,0.3304,0.0,0.3304,0.0,0.3304,-0.2023,-0.3304,0.0,1.0,nan,nan,0,0
0,508,6.738,0.3456,0.2344,0.2073,0.0,0.2073,0.0,0.1112,0.2073,0.0,1.0,nan,nan,0,0
0,509,6.6128,0.57,0.1954,0.4249,0.0,0.4249,0.0,0.3746,0.4249,0.0,1.0,nan,nan,0,0
0,510,6.5869,0.615,0.223,0.539,0.0,0.539,0.0,0.392,0.539,0.0,1.0,nan,nan,0,0
0,511,6.6216,0.3042,0.2035,0.3981,0.0,0.3981,0.0,0.1007,0.3981,0.0,1.0,nan,nan,0,0
0,512,6.6696,0.4978,0.087,0.4579,0.0,0.4579,0.0,0.4108,0.4579,0.0,1.0,nan,nan,0,0
0,513,6.77,0.7089,0.0806,0.6085,0.0,0.6085,0.0,0.6283,0.6085,0.0,1.0,nan,nan,0,0
0,514,6.9424,0.6003,0.1002,0.6036,0.0,0.6036,0.0,0.5001,0.6036,0.0,1.0,nan,nan,0,0
0,515,7.1191,0.3971,0.0706,0.4797,0.0,0.4797,0.0,0.3265,0.4797,0.0,1.0,nan,nan,0,0
0,516,7.2347,0.2991,0.1422,0.3713,0.0,0.3713,0.0,0.1569,0.3713,0.0,1.0,nan,nan,0,0
0,517,7.1705,0.1333,0.3736,0.0,0.3736,0.0,0.3736,-0.2403,-0.3736,0.0,1.0,nan,nan,0,0
0,518,6.9066,0.1222,0.492,0.0,0.492,0.0,0.492,-0.3698,-0.492,0.0,1.0,nan,nan,0,0
0,519,6.657,0.3349,0.2959,0.201,0.0,0.201,0.0,0.039,0.201,0.0,1.0,nan,nan,0,0
0,520,6.4812,0.3287,0.2042,0.2776,0.0,0.2776,0.0,0.1245,0.2776,0.0,1.0,nan,nan,0,0
0,521,6.3673,0.4613,0.0855,0.3878,0.0,0.3878,0.0,0.3758,0.3878,0.0,1.0,nan,nan,0,0
0,522,6.3014,0.2833,0.1139,0.3251,0.0,0.3251,0.0,0.1694,0.3251,0.0,1.0,nan,nan,0,0
0,523,6.2431,0.229,0.0385,0.2675,0.0,0.2675,0.0,0.1905,0.2675,0.0,1.0,nan,nan,0,0
0,524,6.1671,0.2799,0.0338,0.2749,0.0,0.2749,0.0,0.2461,0.2749,0.0,1.0,nan,nan,0,0
0,525,6.0799,0.1997,0.0831,0.2298,0.0,0.2298,0.0,0.1166,0.2298,0.0,1.0,nan,nan,0,0
0,526,5.9791,0.2202,0.0259,0.224,0.0,0.224,0.0,0.1943,0.224,0.0,1.0,nan,nan,0,0
0,527,5.8938,0.5623,0.1199,0.427,0.0,0.427,0.0,0.4424,0.427,0.0,1.0,nan,nan,0,0
0,528,5.8437,0.3598,0.1646,0.3867,0.0,0.3867,0.0,0.1952,0.3867,0.0,1.0,nan,nan,0,0
0,529,5.8306,0.3252,0.0586,0.3498,0.0,0.3498,0.0,0.2666,0.3498,0.0,1.0,nan,nan,0,0
0,530,5.776,0.1675,0.1116,0.2405,0.0,0.2405,0.0,0.0559,0.2405,0.0,1.0,nan,nan,0,0
0,531,5.6793,0.155,0.0332,0.1892,0.0,0.1892,0.0,0.1218,0.1892,0.0,1.0,nan,nan,0,0
0,532,5.5519,0.0901,0.042,0.1298,0.0,0.1298,0.0,0.0481,0.1298,0.0,1.0,nan,nan,0,0
0,533,5.3674,0.1107,0.1195,0.0,0.1195,0.0,0.1195,-0.0088,-0.1195,0.0,1.0,nan,nan,0,0
0,534,5.1742,0.1754,0.0444,0.1052,0.0,0.1052,0.0,0.131,0.1052,0.0,1.0,nan,nan,0,0
0,535,5.0904,0.4987,0.0556,0.3413,0.0,0.3413,0.0,0.4431,0.3413,0.0,1.0,nan,nan,0,0
0,536,5.0929,0.2697,0.0771,0.2983,0.0,0.2983,0.0,0.1926,0.2983,0.0,1.0,nan,nan,0,0
0,537,5.0451,0.2831,0.0508,0.2892,0.0,0.2892,0.0,0.2323,0.2892,0.0,1.0,nan,nan,0,0
0,538,5.0294,0.3609,0.0217,0.3322,0.0,0.3322,0.0,0.3392,0.3322,0.0,1.0,nan,nan,0,0
0,539,5.0663,0.8456,0.0164,0.6402,0.0,0.6402,0.0,0.8292,0.6402,0.0,1.0,nan,nan,0,0
0,540,5.2009,0.7228,0.0204,0.6898,0.0,0.6898,0.0,0.7024,0.6898,0.0,1.0,nan,nan,0,0
0,541,5.5813,0.5747,0.0571,0.6207,0.0,0.6207,0.0,0.5176,0.6207,0.0,1.0,nan,nan,0,0
0,542,5.8438,0.7804,0.0309,0.7165,0.0,0.7165,0.0,0.7495,0.7165,0.0,1.0,nan,nan,0,0
0,543,6.2413,0.6152,0.0534,0.6558,0.0,0.6558,0.0,0.5618,0.6558,0.0,1.0,nan,nan,0,0
0,544,6.4348,0.2142,0.0565,0.3908,0.0,0.3908,0.0,0.1577,0.3908,0.0,1.0,nan,nan,0,0
0,545,6.5785,0.3888,0.0939,0.3896,0.0,0.3896,0.0,0.2949,0.3896,0.0,1.0,nan,nan,0,0
0,546,6.6014,0.179,0.1148,0.2632,0.0,0.2632,0.0,0.0642,0.2632,0.0,1.0,nan,nan,0,0
0,547,6.6092,0.459,0.1513,0.3807,0.0,0.3807,0.0,0.3077,0.3807,0.0,1.0,nan,nan,0,0
0,548,6.6089,0.2928,0.0798,0.328,0.0,0.328,0.0,0.213,0.328,0.0,1.0,nan,nan,0,0
0,549,6.6363,0.572,0.0428,0.4744,0.0,0.4744,0.0,0.5292,0.4744,0.0,1.0,nan,nan,0,0
0,550,6.6996,0.3933,0.0399,0.4257,0.0,0.4257,0.0,0.3534,0.4257,0.0,1.0,nan,nan,0,0
0,551,6.744,0.2723,0.036,0.3337,0.0,0.3337,0.0,0.2363,0.3337,0.0,1.0,nan,nan,0,0
0,552,6.7727,0.4368,0.0744,0.3956,0.0,0.3956,0.0,0.3624,0.3956,0.0,1.0,nan,nan,0,0
0,553,6.8186,0.4474,0.0615,0.4267,0.0,0.4267,0.0,0.3859,0.4267,0.0,1.0,nan,nan,0,0
0,554,6.8318,0.1155,0.0289,0.24,0.0,0.24,0.0,0.0866,0.24,0.0,1.0,nan,nan,0,0
0,555,6.7715,0.1702,0.0608,0.1981,0.0,0.1981,0.0,0.1094,0.1981,0.0,1.0,nan,nan,0,0
0,556,6.6913,0.3587,0.0343,0.2945,0.0,0.2945,0.0,0.3244,0.2945,0.0,1.0,nan,nan,0,0
0,557,6.6089,0.177,0.0521,0.224,0.0,0.224,0.0,0.1249,0.224,0.0,1.0,nan,nan,0,0
0,558,6.5115,0.2301,0.0046,0.2277,0.0,0.2277,0.0,0.2255,0.2277,0.0,1.0,nan,nan,0,0
0,559,6.4326,0.4,0.0476,0.3311,0.0,0.3311,0.0,0.3524,0.3311,0.0,1.0,nan,nan,0,0
0,560,6.3988,0.3929,0.036,0.3682,0.0,0.3682,0.0,0.3569,0.3682,0.0,1.0,nan,nan,0,0
0,561,6.4031,0.4116,0.0372,0.3942,0.0,0.3942,0.0,0.3744,0.3942,0.0,1.0,nan,nan,0,0
0,562,6.4357,0.4182,0.0374,0.4086,0.0,0.4086,0.0,0.3808,0.4086,0.0,1.0,nan,nan,0,0
0,563,6.4779,0.3657,0.0511,0.3829,0.0,0.3829,0.0,0.3146,0.3829,0.0,1.0,nan,nan,0,0
0,564,6.4963,0.2506,0.0601,0.3035,0.0,0.3035,0.0,0.1905,0.3035,0.0,1.0,nan,nan,0,0
0,565,6.4787,0.2651,0.05,0.2805,0.0,0.2805,0.0,0.2151,0.2805,0.0,1.0,nan,nan,0,0
0,566,6.4393,0.302,0.0184,0.2934,0.0,0.2934,0.0,0.2836,0.2934,0.0,1.0,nan,nan,0,0
0,567,6.3946,0.3002,0.0615,0.2975,0.0,0.2975,0.0,0.2387,0.2975,0.0,1.0,nan,nan,0,0
0,568,6.3429,0.2386,0.0407,0.2621,0.0,0.2621,0.0,0.1979,0.2621,0.0,1.0,nan,nan,0,0
0,569,6.3005,0.403,0.0232,0.3467,0.0,0.3467,0.0,0.3798,0.3467,0.0,1.0,nan,nan,0,0
0,570,6.2793,0.3179,0.0393,0.3294,0.0,0.3294,0.0,0.2786,0.3294,0.0,1.0,nan,nan,0,0
0,571,6.2747,0.3941,0.0559,0.3682,0.0,0.3682,0.0,0.3382,0.3682,0.0,1.0,nan,nan,0,0
0,572,6.2853,0.3564,0.0738,0.3611,0.0,0.3611,0.0,0.2826,0.3611,0.0,1.0,nan,nan,0,0
0,573,6.2969,0.3327,0.0587,0.3441,0.0,0.3441,0.0,0.274,0.3441,0.0,1.0,nan,nan,0,0
0,574,6.3255,0.4788,0.0455,0.4249,0.0,0.4249,0.0,0.4333,0.4249,0.0,1.0,nan,nan,0,0
0,575,6.402,0.5401,0.0767,0.494,0.0,0.494,0.0,0.4634,0.494,0.0,1.0,nan,nan,0,0
0,576,6.4858,0.3031,0.0434,0.3795,0.0,0.3795,0.0,0.2597,0.3795,0.0,1.0,nan,nan,0,0
0,577,6.5047,0.1304,0.0729,0.2301,0.0,0.2301,0.0,0.0575,0.2301,0.0,1.0,nan,nan,0,0
0,578,6.4389,0.1066,0.0527,0.156,0.0,0.156,0.0,0.0539,0.156,0.0,1.0,nan,nan,0,0
0,579,6.3216,0.1743,0.0536,0.167,0.0,0.167,0.0,0.1207,0.167,0.0,1.0,nan,nan,0,0
0,580,6.2075,0.3444,0.0229,0.2734,0.0,0.2734,0.0,0.3215,0.2734,0.0,1.0,nan,nan,0,0
0,581,6.1583,0.5649,0.048,0.4483,0.0,0.4483,0.0,0.5169,0.4483,0.0,1.0,nan,nan,0,0
0,582,6.1406,0.1005,0.0291,0.2396,0.0,0.2396,0.0,0.0714,0.2396,0.0,1.0,nan,nan,0,0
0,583,6.1035,0.358,0.042,0.3106,0.0,0.3106,0.0,0.316,0.3106,0.0,1.0,nan,nan,0,0
0,584,6.0781,0.3406,0.04,0.3286,0.0,0.3286,0.0,0.3006,0.3286,0.0,1.0,nan,nan,0,0
0,585,6.0648,0.3383,0.0335,0.3344,0.0,0.3344,0.0,0.3048,0.3344,0.0,1.0,nan,nan,0,0
0,586,6.078,0.4645,0.1338,0.4124,0.0,0.4124,0.0,0.3307,0.4124,0.0,1.0,nan,nan,0,0
0,587,6.1489,0.5721,0.116,0.5082,0.0,0.5082,0.0,0.4561,0.5082,0.0,1.0,nan,nan,0,0
0,588,6.1152,0.2294,0.3537,0.0,0.3537,0.0,0.3537,-0.1243,-0.3537,0.0,1.0,nan,nan,0,0
0,589,5.9743,0.16,0.1176,0.096,0.0,0.096,0.0,0.0424,0.096,0.0,1.0,nan,nan,0,0
0,590,5.8406,0.3978,0.1675,0.2771,0.0,0.2771,0.0,0.2303,0.2771,0.0,1.0,nan,nan,0,0
0,591,5.7888,0.6157,0.1334,0.4803,0.0,0.4803,0.0,0.4823,0.4803,0.0,1.0,nan,nan,0,0
0,592,5.844,0.5111,0.0809,0.4988,0.0,0.4988,0.0,0.4302,0.4988,0.0,1.0,nan,nan,0,0
0,593,5.9578,0.5084,0.0435,0.5046,0.0,0.5046,0.0,0.4649,0.5046,0.0,1.0,nan,nan,0,0
0,594,6.0782,0.3471,0.0866,0.4101,0.0,0.4101,0.0,0.2605,0.4101,0.0,1.0,nan,nan,0,0
0,595,6.1811,0.4962,0.0545,0.4618,0.0,0.4618,0.0,0.4417,0.4618,0.0,1.0,nan,nan,0,0
0,596,6.3062,0.3976,0.1233,0.4233,0.0,0.4233,0.0,0.2743,0.4233,0.0,1.0,nan,nan,0,0
0,597,6.4071,0.438,0.0456,0.4321,0.0,0.4321,0.0,0.3924,0.4321,0.0,1.0,nan,nan,0,0
0,598,6.4694,0.1583,0.0201,0.2678,0.0,0.2678,0.0,0.1382,0.2678,0.0,1.0,nan,nan,0,0
0,599,6.4396,0.1844,0.0231,0.2178,0.0,0.2178,0.0,0.1613,0.2178,0.0,1.0,nan,nan,0,0
0,600,6.3787,0.2873,0.1291,0.2595,0.0,0.2595,0.0,0.1582,0.2595,0.0,1.0,nan,nan,0,0
0,601,6.3087,0.2592,0.133,0.2593,0.0,0.2593,0.0,0.1262,0.2593,0.0,1.0,nan,nan,0,0
0,602,6.2682,0.495,0.1345,0.4007,0.0,0.4007,0.0,0.3605,0.4007,0.0,1.0,nan,nan,0,0
0,603,6.3142,0.6443,0.2258,0.5469,0.0,0.5469,0.0,0.4185,0.5469,0.0,1.0,nan,nan,0,0
0,604,6.4734,0.7012,0.0874,0.6395,0.0,0.6395,0.0,0.6138,0.6395,0.0,1.0,nan,nan,0,0
0,605,6.648,0.2632,0.0453,0.4137,0.0,0.4137,0.0,0.2179,0.4137,0.0,1.0,nan,nan,0,0
0,606,6.7687,0.444,0.0563,0.4319,0.0,0.4319,0.0,0.3877,0.4319,0.0,1.0,nan,nan,0,0
0,607,6.9225,0.8232,0.0447,0.6667,0.0,0.6667,0.0,0.7785,0.6667,0.0,1.0,nan,nan,0,0
0,608,7.0958,0.2141,0.185,0.3951,0.0,0.3951,0.0,0.0291,0.3951,0.0,1.0,nan,nan,0,0
0,609,7.043,0.039,0.4031,0.0,0.4031,0.0,0.4031,-0.3641,-0.4031,0.0,1.0,nan,nan,0,0
0,610,6.7592,0.0368,0.469,0.0,0.469,0.0,0.469,-0.4322,-0.469,0.0,1.0,nan,nan,0,0
0,611,6.4478,0.1638,0.1672,0.0,0.1672,0.0,0.1672,-0.0034,-0.1672,0.0,1.0,nan,nan,0,0
0,612,6.2063,0.5897,0.1044,0.3538,0.0,0.3538,0.0,0.4853,0.3538,0.0,1.0,nan,nan,0,0
0,613,6.0883,0.3207,0.1141,0.3339,0.0,0.3339,0.0,0.2066,0.3339,0.0,1.0,nan,nan,0,0
0,614,6.0308,0.2148,0.2257,0.0,0.2257,0.0,0.2257,-0.0109,-0.2257,0.0,1.0,nan,nan,0,0
0,615,5.9732,0.3453,0.1103,0.2072,0.0,0.2072,0.0,0.235,0.2072,0.0,1.0,nan,nan,0,0
0,616,5.9112,0.3916,0.1275,0.3178,0.0,0.3178,0.0,0.2641,0.3178,0.0,1.0,nan,nan,0,0
0,617,5.8958,0.4654,0.1733,0.4064,0.0,0.4064,0.0,0.2921,0.4064,0.0,1.0,nan,nan,0,0
0,618,5.9044,0.2694,0.1561,0.3242,0.0,0.3242,0.0,0.1133,0.3242,0.0,1.0,nan,nan,0,0
0,619,5.9052,0.326,0.1104,0.3253,0.0,0.3253,0.0,0.2156,0.3253,0.0,1.0,nan,nan,0,0
0,620,5.9,0.3047,0.178,0.3129,0.0,0.3129,0.0,0.1267,0.3129,0.0,1.0,nan,nan,0,0
0,621,5.8854,0.2926,0.134,0.3007,0.0,0.3007,0.0,0.1586,0.3007,0.0,1.0,nan,nan,0,0
0,622,5.8684,0.3272,0.0995,0.3166,0.0,0.3166,0.0,0.2277,0.3166,0.0,1.0,nan,nan,0,0
0,623,5.8879,0.5773,0.1774,0.473,0.0,0.473,0.0,0.3999,0.473,0.0,1.0,nan,nan,0,0
0,624,5.9665,0.4506,0.1095,0.4596,0.0,0.4596,0.0,0.3411,0.4596,0.0,1.0,nan,nan,0,0
0,625,6.0789,0.524,0.0847,0.4982,0.0,0.4982,0.0,0.4393,0.4982,0.0,1.0,nan,nan,0,0
0,626,6.1895,0.3171,0.1037,0.3895,0.0,0.3895,0.0,0.2134,0.3895,0.0,1.0,nan,nan,0,0
0,627,6.2683,0.4192,0.1009,0.4074,0.0,0.4074,0.0,0.3183,0.4074,0.0,1.0,nan,nan,0,0
0,628,6.3351,0.3452,0.0839,0.3701,0.0,0.3701,0.0,0.2613,0.3701,0.0,1.0,nan,nan,0,0
0,629,6.3572,0.2495,0.1408,0.2977,0.0,0.2977,0.0,0.1087,0.2977,0.0,1.0,nan,nan,0,0
0,630,6.3529,0.3203,0.1078,0.3113,0.0,0.3113,0.0,0.2125,0.3113,0.0,1.0,nan,nan,0,0
0,631,6.3305,0.287,0.1,0.2967,0.0,0.2967,0.0,0.187,0.2967,0.0,1.0,nan,nan,0,0
0,632,6.3342,0.5516,0.0774,0.4496,0.0,0.4496,0.0,0.4742,0.4496,0.0,1.0,nan,nan,0,0
0,633,6.3816,0.395,0.0935,0.4169,0.0,0.4169,0.0,0.3015,0.4169,0.0,1.0,nan,nan,0,0
